2G,3G,4G,Operateur,result_city
1,1,1,Orange,Mauges-sur-Loire
1,1,0,SFR,Mauges-sur-Loire
1,1,0,Orange,Mouzeuil-Saint-Martin
1,1,0,Bouygues,Mouzeuil-Saint-Martin
1,1,1,Orange,Sainte-Gemme
0,0,0,Orange,Saint-Laurent-de-Cuves
1,1,0,Orange,Erbrée
1,1,1,SFR,Erbrée
1,1,1,Bouygues,Erbrée
1,1,1,Orange,Grandparigny
0,1,1,Orange,Le Pertre
0,1,1,Free,Beaupréau-en-Mauges
1,1,1,Orange,Tonnay-Charente
1,1,0,Orange,Carcarčs-Sainte-Croix
1,1,1,Orange,Candé
1,1,0,Orange,Saint-Prouant
1,0,0,Orange,Ombrée d'Anjou
0,1,1,Free,Ombrée d'Anjou
1,1,0,Orange,Mauges-sur-Loire
1,1,0,Orange,Marcheprime
1,1,1,SFR,Sčvremoine
1,1,1,Bouygues,Sčvremoine
1,1,1,Orange,Saint-Hilaire-du-Harcouët
1,1,1,Orange,Agneaux
1,1,1,Orange,Vertheuil
1,1,0,SFR,Vertheuil
1,1,1,Orange,Mugron
1,1,0,Orange,Le Dézert
1,1,1,Orange,Belin-Béliet
1,1,1,Orange,Pissos
1,1,1,Orange,Pontmain
1,1,1,SFR,Pontmain
1,1,1,Bouygues,Pontmain
0,1,1,Free,Pontmain
1,1,1,Orange,Salaunes
1,1,0,Orange,Le Barp
1,1,1,Orange,Ygos-Saint-Saturnin
1,1,1,Orange,Saint-Laurent-Médoc
1,1,1,Bouygues,Saint-Laurent-Médoc
0,1,1,Free,Saint-Laurent-Médoc
1,1,1,Orange,La Chapelle-Janson
0,1,1,Orange,Saint-Jean-d'Illac
1,1,0,Orange,Tonnay-Charente
1,1,1,SFR,Tonnay-Charente
1,1,1,Bouygues,Tonnay-Charente
0,1,1,Free,Tonnay-Charente
1,1,1,Orange,Couqučques
1,1,0,Orange,Saint-Lô
1,0,0,Orange,Trensacq
1,1,1,Orange,Mortagne-sur-Sčvre
1,1,0,SFR,Mortagne-sur-Sčvre
1,1,1,Bouygues,Mortagne-sur-Sčvre
0,1,1,Free,Mortagne-sur-Sčvre
1,1,1,SFR,Agneaux
1,1,1,Bouygues,Agneaux
0,1,1,Free,Agneaux
1,1,0,Orange,Le Boupčre
1,1,0,Bouygues,Le Boupčre
0,1,1,Free,Le Boupčre
1,1,1,Orange,Moustey
1,1,1,SFR,Moustey
1,1,1,Bouygues,Moustey
1,1,0,Orange,Juvigné
1,1,1,SFR,Juvigné
1,1,1,Bouygues,Juvigné
0,1,0,Free,Juvigné
1,0,0,Orange,Saint-Laurent-Médoc
1,1,0,SFR,Saint-Laurent-Médoc
1,1,0,Orange,Montrelais
1,0,0,Orange,Agneaux
1,1,0,Orange,Saint-Sauveur-d'Aunis
1,1,1,Orange,Le Barp
1,1,1,SFR,Le Barp
1,1,1,Bouygues,Le Barp
1,1,1,Orange,Sabres
1,1,1,Orange,Sallespisse
1,1,1,Orange,Castelnau-de-Médoc
1,0,0,Orange,Chenac-Saint-Seurin-d'Uzet
1,1,1,SFR,Chenac-Saint-Seurin-d'Uzet
1,1,1,Bouygues,Chenac-Saint-Seurin-d'Uzet
1,1,0,Orange,Saint-Georges-Montcocq
0,1,1,Free,Saint-Georges-Montcocq
1,1,0,Orange,Isigny-sur-Mer
1,1,0,Orange,Trensacq
1,1,1,Orange,Saint-Jean-d'Illac
0,1,0,Free,Saint-Jean-d'Illac
1,1,1,Orange,Saint-Romain-de-Benet
1,1,1,SFR,Saint-Romain-de-Benet
1,1,1,Bouygues,Saint-Romain-de-Benet
1,1,1,Orange,Saint-Lô
1,1,1,Bouygues,Saint-Lô
1,1,0,Orange,Saint-Pierre-la-Cour
1,1,0,SFR,Saint-Pierre-la-Cour
1,1,1,Bouygues,Saint-Pierre-la-Cour
1,1,0,Orange,La Séguiničre
1,1,1,Orange,Maslacq
1,1,0,Orange,Poey-d'Oloron
1,1,0,Orange,Saint-Médard-en-Jalles
1,1,1,SFR,Saint-Médard-en-Jalles
1,1,1,Bouygues,Saint-Médard-en-Jalles
0,1,1,Free,Saint-Médard-en-Jalles
1,1,0,Orange,Souprosse
1,1,0,Orange,Lourdios-Ichčre
1,1,0,SFR,Lourdios-Ichčre
1,1,0,Bouygues,Lourdios-Ichčre
0,1,0,Free,Lourdios-Ichčre
0,1,1,Orange,Martignas-sur-Jalle
1,1,1,Orange,Cabariot
1,1,0,Orange,Cestas
1,1,0,SFR,Cestas
1,1,1,Bouygues,Cestas
0,1,1,Free,Cestas
1,1,1,Orange,Cestas
1,1,0,Orange,Saint-Mars-la-Réorthe
1,1,1,Orange,Vix
1,1,1,Orange,Cozes
0,1,0,Orange,Isigny-sur-Mer
1,1,1,Orange,Beurlay
0,1,0,Free,Beurlay
1,1,0,Orange,Loiron-Ruillé
1,1,0,SFR,Loiron-Ruillé
0,1,0,Orange,Saint-Lô
1,0,0,Orange,Lagor
1,1,1,Orange,Segré-en-Anjou Bleu
0,0,0,Orange,Saint-Lô
1,0,0,Orange,Saint-Lô
1,1,1,SFR,Saint-Lô
0,1,1,Free,Saint-Lô
1,1,1,Orange,Saint-Cricq-Chalosse
1,0,0,Orange,Mortagne-sur-Gironde
1,1,0,SFR,Mortagne-sur-Gironde
1,1,0,Orange,Ingrandes-Le Fresne sur Loire
1,1,0,SFR,Ingrandes-Le Fresne sur Loire
1,1,1,Orange,Martignas-sur-Jalle
1,1,1,SFR,Martignas-sur-Jalle
1,1,1,Bouygues,Martignas-sur-Jalle
0,1,1,Free,Martignas-sur-Jalle
1,1,1,Orange,Tessy-Bocage
1,1,1,Bouygues,Tessy-Bocage
1,1,0,Orange,Oloron-Sainte-Marie
0,1,1,Orange,Saint-Cyr-le-Gravelais
1,1,0,Orange,Saint-Léger-sous-Cholet
1,1,0,SFR,Saint-Léger-sous-Cholet
0,1,1,Free,Saint-Léger-sous-Cholet
1,1,1,Orange,Meursac
1,1,1,SFR,Meursac
1,1,1,Bouygues,Meursac
0,1,1,Free,Meursac
1,1,1,Orange,Cholet
1,1,1,SFR,Cholet
1,1,1,Bouygues,Cholet
0,1,1,Free,Cholet
1,1,0,Orange,Meilhan
1,1,0,Orange,Sčvremont
1,1,0,SFR,Sčvremont
1,1,1,Bouygues,Sčvremont
1,1,1,Orange,Saint-Médard-en-Jalles
1,1,0,Orange,Luglon
1,1,0,Bouygues,Luglon
0,1,0,Free,Luglon
0,1,0,Orange,Cholet
1,1,1,Orange,Muron
1,1,1,Orange,Mauléon
1,1,0,SFR,Mauléon
1,1,1,Bouygues,Mauléon
1,1,1,Orange,Pisany
0,1,0,Orange,Accous
1,1,1,Orange,Mortagne-sur-Gironde
1,1,1,SFR,Mortagne-sur-Gironde
1,1,1,Bouygues,Mortagne-sur-Gironde
1,1,0,Orange,Lescun
0,1,0,Free,Lescun
0,1,1,Free,Mauges-sur-Loire
1,1,1,Orange,Craon
1,1,0,SFR,Craon
1,1,1,Bouygues,Craon
0,1,0,Free,Craon
1,1,1,Orange,Champtocé-sur-Loire
0,1,0,Free,Champtocé-sur-Loire
1,1,0,Orange,Port-Brillet
1,1,1,SFR,Port-Brillet
1,1,1,Bouygues,Port-Brillet
1,1,1,Orange,Corme-Royal
1,0,1,Orange,Castaignos-Souslens
1,0,0,Bouygues,Castaignos-Souslens
1,1,1,Orange,Le May-sur-Čvre
1,1,1,SFR,Le May-sur-Čvre
1,1,1,Bouygues,Le May-sur-Čvre
1,1,1,Orange,Saint-Mars-sur-la-Futaie
0,1,0,Orange,Lagor
1,1,1,Orange,Saint-Aubin-de-Médoc
0,0,0,Orange,Saint-Malô-du-Bois
1,1,1,Orange,Pauillac
0,1,1,Orange,Oloron-Sainte-Marie
1,1,1,SFR,Cestas
1,1,0,SFR,Cholet
1,1,0,Orange,Mouilleron-Saint-Germain
1,1,0,Orange,Buais-Les-Monts
1,1,0,Orange,Fontenay-le-Comte
0,1,1,Free,Fontenay-le-Comte
1,1,1,Orange,Puyravault
0,1,0,Orange,Moragne
1,1,0,Orange,Montaudin
1,1,1,SFR,Montaudin
1,1,1,Bouygues,Montaudin
1,1,0,Orange,Asasp-Arros
1,1,1,Orange,Mourenx
0,1,0,Free,Mourenx
1,1,1,Orange,Avensan
1,1,0,SFR,Avensan
0,1,0,Free,Avensan
1,1,0,Orange,Treize-Vents
1,1,0,SFR,Treize-Vents
1,1,0,Bouygues,Treize-Vents
0,1,0,Free,Treize-Vents
1,1,1,Orange,Lison
1,1,0,Orange,Arsac
1,1,1,Bouygues,Arsac
0,1,1,Free,Arsac
1,1,0,Orange,Saint-Julien-Beychevelle
1,1,0,SFR,Saint-Julien-Beychevelle
0,1,0,SFR,Cholet
1,0,0,Orange,Cestas
1,1,1,Orange,Oloron-Sainte-Marie
1,1,1,Orange,Mérignac
0,1,0,SFR,Mérignac
1,1,0,Orange,Cussac-Fort-Médoc
1,1,1,Bouygues,Cussac-Fort-Médoc
0,1,0,Free,Cholet
1,1,1,Orange,Courçon
1,0,0,Orange,Sarrance
1,1,0,SFR,Sarrance
0,1,1,Orange,Pouzauges
1,1,1,SFR,Mérignac
1,1,1,Orange,Pessac
1,1,1,Bouygues,Pessac
0,1,1,Orange,Saint-Aubin-de-Médoc
1,1,1,Bouygues,Saint-Aubin-de-Médoc
0,1,1,Free,Saint-Aubin-de-Médoc
1,1,1,Orange,Grandcamp-Maisy
0,1,1,Free,Grandcamp-Maisy
1,1,1,Orange,Os-Marsillon
1,1,0,Orange,Mérignac
0,1,0,Orange,Ernée
1,1,1,SFR,Ernée
1,1,1,Bouygues,Ernée
0,1,1,Free,Ernée
0,0,0,Orange,Mérignac
0,1,1,Orange,Mérignac
0,1,1,Bouygues,Mérignac
1,1,1,Bouygues,Mérignac
0,1,0,Orange,Mérignac
0,1,0,Orange,Oloron-Sainte-Marie
1,1,1,SFR,Oloron-Sainte-Marie
1,1,1,Bouygues,Oloron-Sainte-Marie
1,0,0,Orange,Garein
0,1,0,Orange,Garein
1,1,0,SFR,Garein
1,1,0,Bouygues,Garein
1,1,0,Bouygues,Cholet
1,1,0,Orange,Borce
1,1,0,SFR,Borce
1,1,1,Bouygues,Borce
1,1,1,SFR,Pessac
1,1,1,Orange,Saint-Porchaire
1,1,1,SFR,Saint-Porchaire
1,1,1,Bouygues,Saint-Porchaire
1,1,0,Orange,Surgčres
0,1,0,Orange,Mano
1,1,0,SFR,Mano
0,1,0,Free,Mano
1,1,1,Orange,Pouzauges
1,1,0,Orange,La Tessoualle
0,1,0,Orange,Segré-en-Anjou Bleu
0,1,1,Free,Mérignac
1,1,0,SFR,Fontenay-le-Comte
1,1,0,Orange,Cossé-le-Vivien
0,1,1,Orange,Le Haillan
1,1,1,Orange,Saint-Georges-d'Elle
1,0,0,Orange,Borce
1,1,0,SFR,Saint-Médard-en-Jalles
1,1,1,Orange,Le Haillan
1,1,1,Orange,Bords
1,1,1,SFR,Bords
1,1,1,Bouygues,Bords
1,1,1,Orange,Saint-Fort-sur-Gironde
1,1,1,SFR,Saint-Fort-sur-Gironde
1,1,1,Bouygues,Saint-Fort-sur-Gironde
1,1,0,Orange,Champtocé-sur-Loire
1,1,0,Orange,Le Taillan-Médoc
1,1,1,Orange,Arsac
1,1,1,SFR,Mauges-sur-Loire
1,1,1,Bouygues,Mauges-sur-Loire
1,1,1,Orange,Varzay
1,1,1,Orange,Monein
0,1,1,Orange,Loiron-Ruillé
1,1,1,Orange,Ernée
1,1,1,Orange,Le Taillan-Médoc
1,1,1,Bouygues,Le Taillan-Médoc
0,1,0,Free,Le Taillan-Médoc
1,1,1,Orange,Saint-Amand-Villages
1,0,0,Bouygues,Mérignac
0,1,1,Free,Le Haillan
1,1,1,Orange,Le Pian-Médoc
1,1,0,Orange,Canéjan
1,1,1,Orange,Fontenay-le-Comte
0,1,0,Orange,Argelouse
1,1,0,SFR,Argelouse
0,1,0,Free,Argelouse
1,1,0,Orange,Pessac
0,1,0,SFR,Pessac
0,1,0,Bouygues,Pessac
1,1,0,Orange,Segré-en-Anjou Bleu
1,1,0,Orange,Erdre-en-Anjou
1,0,0,Bouygues,Erdre-en-Anjou
0,1,0,Free,Erdre-en-Anjou
1,1,0,Orange,Saint-Hilaire-du-Maine
1,1,1,Orange,Margaux-Cantenac
1,1,0,SFR,Margaux-Cantenac
1,1,1,Bouygues,Margaux-Cantenac
0,1,1,Free,Margaux-Cantenac
0,1,0,Free,Cestas
1,1,1,SFR,Champtocé-sur-Loire
1,1,1,Bouygues,Champtocé-sur-Loire
1,1,0,Orange,Pouzauges
1,1,1,SFR,Pouzauges
0,1,1,Free,Pouzauges
1,1,0,Orange,Saint-Magne
1,1,0,SFR,Saint-Magne
0,1,0,Free,Saint-Magne
0,1,1,SFR,Mérignac
1,1,1,Orange,Hagetmau
1,1,0,Orange,Trémentines
1,1,1,Orange,Saint-Berthevin
1,1,1,Orange,Eysines
1,1,1,Bouygues,Eysines
0,1,1,Free,Eysines
1,1,0,Orange,Sourdeval
1,1,1,SFR,Sourdeval
1,1,1,Bouygues,Sourdeval
0,1,1,Free,Sourdeval
1,1,1,SFR,Le Haillan
1,1,1,Bouygues,Le Haillan
0,0,1,Orange,Artix
1,1,1,SFR,Artix
1,1,1,Bouygues,Artix
1,1,1,Orange,Surgčres
1,1,1,Orange,Canéjan
0,1,0,Orange,Canéjan
0,1,0,Orange,Pessac
1,1,1,SFR,Canéjan
1,1,1,Bouygues,Canéjan
0,1,1,Free,Canéjan
0,1,1,Free,Pessac
1,1,1,Orange,Mortain-Bocage
1,1,1,SFR,Mortain-Bocage
1,1,1,Bouygues,Mortain-Bocage
0,1,1,Free,Mortain-Bocage
1,1,0,Orange,Eysines
1,1,0,Orange,Cheffois
1,1,1,Orange,Saint-Sever
1,1,1,SFR,Saint-Sever
1,1,1,Bouygues,Saint-Sever
0,1,1,Free,Saint-Sever
1,1,0,Orange,Audignon
1,1,1,SFR,Audignon
1,1,1,Bouygues,Audignon
1,0,0,Orange,Saint-Amand-sur-Sčvre
1,1,1,Orange,Longueville
1,1,1,Orange,Torigny-les-Villes
0,1,0,SFR,Canéjan
0,1,0,Free,Mérignac
0,1,1,Free,Le Taillan-Médoc
1,1,1,Orange,Hostens
1,1,1,SFR,Hostens
1,1,1,Bouygues,Hostens
0,1,0,Free,Hostens
0,1,0,Orange,Aydius
1,1,0,SFR,Aydius
0,1,0,Free,Aydius
1,1,0,Orange,Blanquefort
1,1,1,SFR,Blanquefort
1,1,1,Bouygues,Blanquefort
1,1,1,Orange,Escout
1,1,1,SFR,Eysines
1,1,1,Orange,Saint-Perdon
1,1,1,SFR,Saint-Perdon
1,1,1,Bouygues,Saint-Perdon
0,1,1,Orange,Pessac
1,1,0,Orange,Uchacq-et-Parentis
1,1,1,SFR,Uchacq-et-Parentis
1,1,1,Bouygues,Uchacq-et-Parentis
1,1,1,Orange,Sourdeval
1,1,0,Orange,Saint-Ouën-des-Toits
1,1,1,Orange,Tonnay-Boutonne
1,1,1,Bouygues,Tonnay-Boutonne
1,1,0,Orange,Léognan
1,1,0,SFR,Segré-en-Anjou Bleu
1,1,0,Bouygues,Segré-en-Anjou Bleu
0,1,0,Free,Segré-en-Anjou Bleu
1,1,1,Orange,Port-d'Envaux
1,1,1,Orange,Gradignan
1,1,1,SFR,Gradignan
1,1,1,Bouygues,Gradignan
0,1,0,Free,Gradignan
1,1,1,Orange,Serres-Sainte-Marie
1,1,1,SFR,Serres-Sainte-Marie
1,1,1,Bouygues,Serres-Sainte-Marie
1,1,0,Orange,Damvix
1,1,0,SFR,Damvix
1,1,0,Bouygues,Damvix
0,1,0,Free,Damvix
1,1,1,Orange,Blaye
1,0,0,SFR,Blaye
1,1,1,Bouygues,Blaye
0,1,1,Free,Blaye
1,1,0,Orange,Herrčre
1,1,1,Orange,Bordeaux
1,1,1,SFR,Bordeaux
1,1,1,Bouygues,Bordeaux
0,1,1,Free,Bordeaux
1,1,1,Orange,Saint-Georges-du-Bois
1,1,0,Orange,Saint-Pierre-le-Vieux
1,1,0,Orange,Saint-Sever
0,1,1,Orange,Eysines
1,1,0,Orange,Litteau
1,1,1,Orange,Léognan
1,1,0,Orange,Toutlemonde
1,1,0,SFR,Toutlemonde
1,1,1,Orange,Saint-Georges-des-Coteaux
1,1,0,Orange,Saintes
0,1,1,Free,Saintes
0,1,1,Orange,Bordeaux
0,1,1,Free,Mauléon
1,1,1,Orange,Bruges
1,1,1,Orange,Le Bouscat
1,1,1,SFR,Bruges
1,1,1,SFR,Le Bouscat
1,1,1,Orange,Blanquefort
1,1,1,SFR,Le Pian-Médoc
1,1,1,Bouygues,Le Pian-Médoc
0,1,1,Free,Blanquefort
0,1,1,Free,Le Pian-Médoc
1,1,1,Orange,Chalonnes-sur-Loire
1,1,1,SFR,Chalonnes-sur-Loire
1,1,1,Bouygues,Chalonnes-sur-Loire
1,1,1,Orange,Vire Normandie
1,1,1,Orange,Gémozac
1,1,1,SFR,Gémozac
1,1,1,Bouygues,Gémozac
0,1,1,Free,Gradignan
1,1,1,Orange,Sore
1,1,1,Orange,Saucats
1,1,0,SFR,Saucats
1,1,1,Bouygues,Saucats
1,1,0,Orange,Marigné-Peuton
1,1,0,SFR,Marigné-Peuton
1,1,0,Bouygues,Marigné-Peuton
0,1,0,Free,Marigné-Peuton
1,1,1,SFR,Vire Normandie
1,1,1,Bouygues,Vire Normandie
0,1,1,Free,Vire Normandie
0,1,1,Orange,Le Bouscat
1,1,1,Bouygues,Le Bouscat
0,1,1,Free,Le Bouscat
1,1,1,Bouygues,Bruges
0,1,1,Orange,Saint-Savinien
1,1,1,SFR,Saint-Berthevin
1,1,1,Bouygues,Saint-Berthevin
1,1,1,Orange,La Châtaigneraie
1,1,1,Orange,La Tardičre
1,1,0,SFR,La Châtaigneraie
1,1,0,SFR,La Tardičre
0,1,0,Free,La Châtaigneraie
0,1,0,Free,La Tardičre
1,1,1,Orange,Saint-Denis-de-Gastines
1,1,1,Orange,Saintes
1,1,1,SFR,Saintes
0,1,0,Orange,Bordeaux
0,0,0,Orange,Bordeaux
1,1,0,Orange,Le Teilleul
0,1,1,Orange,Léognan
1,1,1,Bouygues,Léognan
0,1,0,SFR,Gradignan
1,1,1,Orange,Maulévrier
1,1,0,SFR,Maulévrier
1,1,0,Orange,Macau
1,1,1,SFR,Macau
1,1,1,Bouygues,Macau
1,1,0,Orange,Vire Normandie
0,1,1,Orange,Ludon-Médoc
0,1,0,Orange,Le Tuzan
1,1,0,SFR,Le Tuzan
0,1,0,Free,Le Tuzan
1,1,1,Orange,Talence
0,1,0,Orange,Talence
1,1,1,SFR,Talence
1,1,1,Bouygues,Talence
1,1,1,Orange,Breuil-la-Réorte
0,1,1,Orange,Saint-Berthevin
0,1,0,Orange,Saintes
0,1,0,Free,Talence
0,1,0,Orange,Vire Normandie
1,1,1,Orange,Changé
1,1,1,SFR,Changé
1,1,1,Bouygues,Changé
0,1,1,Free,Changé
1,1,0,Orange,Benquet
1,1,1,SFR,Benquet
0,1,1,Free,Benquet
1,1,1,Orange,Chemillé-en-Anjou
1,1,1,SFR,Chemillé-en-Anjou
1,1,1,Bouygues,Chemillé-en-Anjou
1,1,0,Orange,Talence
1,1,1,Orange,Villenave-d'Ornon
1,1,1,SFR,Villenave-d'Ornon
1,1,1,Orange,Martillac
1,1,1,SFR,Martillac
1,1,1,Bouygues,Martillac
0,1,1,Free,Martillac
0,1,1,Orange,Parempuyre
1,1,0,Orange,Villenave-d'Ornon
0,1,1,Free,Villenave-d'Ornon
1,1,0,SFR,Bordeaux
0,1,1,Bouygues,Villenave-d'Ornon
1,0,0,Orange,Bordeaux
1,0,0,Orange,Le Bouscat
1,1,1,Orange,Lasseube
1,1,1,Orange,Le Molay-Littry
1,0,0,Orange,Cabanac-et-Villagrains
1,1,0,SFR,Cabanac-et-Villagrains
1,1,0,Orange,Saint-Pierre-du-Mont
1,1,1,SFR,Saint-Pierre-du-Mont
1,1,1,Bouygues,Saint-Pierre-du-Mont
0,1,1,Free,Saint-Pierre-du-Mont
0,0,1,Orange,Bordeaux
0,1,1,SFR,Bordeaux
1,0,0,Bouygues,Bordeaux
0,1,0,Bouygues,Bordeaux
1,0,1,Bouygues,Bordeaux
0,1,1,SFR,Talence
0,1,1,Free,Talence
1,1,1,Orange,Bouillon
0,1,0,Free,Bordeaux
1,1,0,Orange,Nuillé-sur-Vicoin
1,1,1,Orange,Laval
0,1,0,SFR,Laval
1,0,0,Bouygues,Laval
0,1,1,Free,Laval
0,1,0,Orange,Le Bouscat
0,1,0,Orange,Bruges
0,1,0,Free,Le Bouscat
0,1,0,Free,Bruges
1,1,1,SFR,Léognan
0,0,0,Orange,Saintes
1,1,1,Bouygues,Saintes
1,1,1,Orange,Saint-Ciers-sur-Gironde
1,1,0,SFR,Saint-Ciers-sur-Gironde
1,1,1,Bouygues,Saint-Ciers-sur-Gironde
1,1,0,Orange,Piets-Plasence-Moustrou
1,1,0,SFR,Piets-Plasence-Moustrou
0,1,0,Free,Piets-Plasence-Moustrou
1,1,0,Orange,Denguin
1,1,0,Orange,Laval
1,1,0,Orange,Bordeaux
1,1,0,Orange,Saint-Pierre-du-Chemin
1,1,1,Orange,Bois
1,1,0,Orange,Saint-Palais-de-Phiolin
1,1,1,Orange,Préguillac
1,1,1,SFR,Préguillac
1,1,1,Bouygues,Préguillac
0,1,1,Free,Préguillac
1,1,1,Bouygues,Villenave-d'Ornon
1,1,1,Orange,Mont-de-Marsan
0,1,1,Free,Mont-de-Marsan
1,1,1,SFR,Laval
1,1,1,Bouygues,Laval
1,1,0,Orange,Louchats
1,1,1,SFR,Louchats
1,1,1,Bouygues,Louchats
0,1,0,Orange,Luxey
1,1,0,SFR,Luxey
0,1,1,Bouygues,Bordeaux
0,1,1,Orange,Saint-Pierre-du-Mont
0,1,1,Orange,Chemillé-en-Anjou
1,1,1,Bouygues,Mont-de-Marsan
1,1,0,Orange,Saint-Laurent-sur-Mer
1,1,1,Orange,Bčgles
1,1,1,SFR,Bčgles
1,1,1,Bouygues,Bčgles
0,1,1,Free,Bčgles
1,1,1,Orange,Semillac
1,1,1,SFR,Semillac
1,1,1,Bouygues,Semillac
1,1,1,Orange,Samadet
1,1,1,SFR,Samadet
1,1,1,Bouygues,Samadet
1,1,0,Orange,Bilhčres
1,1,0,SFR,Bilhčres
1,1,0,Bouygues,Bilhčres
0,1,0,Free,Bilhčres
1,1,0,Orange,Brocas
1,1,0,SFR,Brocas
1,1,0,Bouygues,Brocas
0,1,0,Free,Brocas
1,1,1,Orange,Samonac
1,1,0,Orange,L'Huisserie
1,1,1,SFR,L'Huisserie
1,1,1,Bouygues,L'Huisserie
0,1,1,Free,L'Huisserie
0,1,0,SFR,Bordeaux
1,1,0,Orange,Gorron
1,1,1,SFR,Gorron
1,1,1,Bouygues,Gorron
1,1,0,Orange,Luxey
0,1,0,Free,Luxey
0,1,1,Orange,Martillac
1,1,0,Orange,Laruns
1,1,0,Orange,Balleroy-sur-Drôme
0,1,0,Orange,Mont-de-Marsan
1,1,1,Orange,Berson
1,1,1,Bouygues,Berson
0,1,1,Free,Berson
1,1,1,Orange,Aussevielle
1,1,0,Orange,Taillebourg
0,1,1,Free,Taillebourg
1,1,0,Orange,Le Sen
1,0,1,Orange,Mauléon
1,1,0,Orange,Le Fresne-Poret
1,1,0,SFR,Le Fresne-Poret
1,1,0,Bouygues,Le Fresne-Poret
0,1,0,Free,Le Fresne-Poret
1,1,1,Orange,Cadaujac
0,1,1,Free,Chemillé-en-Anjou
1,1,0,Orange,Pons
0,1,1,Orange,Bčgles
1,1,1,Orange,Cartelčgue
1,1,0,Orange,Saint-Léger-de-Liničres
0,1,0,SFR,Bčgles
0,1,0,Orange,Colleville-sur-Mer
1,1,1,Orange,Cerizay
1,1,1,SFR,Cerizay
1,1,1,Bouygues,Cerizay
0,1,1,Free,Cerizay
1,1,0,Orange,Saint-Hilaire-de-Voust
1,1,0,SFR,Saint-Hilaire-de-Voust
1,1,0,Bouygues,Saint-Hilaire-de-Voust
0,1,0,Free,Saint-Hilaire-de-Voust
1,1,0,Orange,Saint-Martin-du-Fouilloux
1,1,1,SFR,Saint-Martin-du-Fouilloux
1,1,1,Bouygues,Saint-Martin-du-Fouilloux
1,1,1,Orange,Cenon
1,1,1,Bouygues,Cenon
0,1,0,Free,Cenon
1,1,1,Orange,Lescar
1,1,1,SFR,Lescar
1,1,1,Bouygues,Lescar
0,1,1,Free,Lescar
1,1,1,Orange,Mirambeau
1,0,0,Orange,Longuenée-en-Anjou
1,1,1,Orange,Floirac
1,1,1,SFR,Floirac
1,1,1,Bouygues,Floirac
0,1,1,Free,Floirac
1,1,1,Orange,Fontcouverte
1,1,1,SFR,Fontcouverte
1,1,1,Bouygues,Fontcouverte
0,1,0,Free,Fontcouverte
1,1,0,Orange,Montgaillard
1,1,0,SFR,Montgaillard
1,1,0,Bouygues,Montgaillard
0,1,0,Free,Montgaillard
1,1,0,Orange,Châtillon-sur-Colmont
1,1,1,Orange,Lormont
1,1,1,SFR,Cenon
1,1,1,SFR,Lormont
1,1,1,Orange,Souleuvre en Bocage
1,1,0,Orange,Bats
1,1,0,SFR,Bats
1,1,0,Bouygues,Bats
1,1,1,Orange,Bescat
1,1,1,SFR,Bescat
1,1,1,Bouygues,Bescat
0,1,1,Free,Bescat
1,0,0,Orange,Colleville-sur-Mer
1,1,0,Orange,Souleuvre en Bocage
1,1,1,SFR,Souleuvre en Bocage
1,1,1,Bouygues,Souleuvre en Bocage
0,1,1,Free,Souleuvre en Bocage
1,1,1,Orange,La Brčde
1,1,1,Bouygues,Lormont
1,1,1,Orange,Saint-Médard-d'Eyrans
1,1,1,SFR,Saint-Médard-d'Eyrans
0,1,1,Free,Saint-Médard-d'Eyrans
1,0,0,Orange,Plassac
0,1,1,Orange,Changé
1,1,1,Orange,Boisredon
0,1,1,Orange,Ambčs
1,0,0,Orange,Saint-Quantin-de-Rançanne
1,1,1,SFR,Mont-de-Marsan
1,1,1,Orange,Le Lion-d'Angers
1,1,0,SFR,Le Lion-d'Angers
1,1,1,Bouygues,Le Lion-d'Angers
1,1,0,Orange,Cadaujac
0,1,1,Orange,Lormont
1,1,1,Orange,Bouliac
0,1,0,SFR,Floirac
0,1,0,SFR,Bouliac
1,1,1,SFR,Bouliac
1,1,0,Bouygues,Floirac
1,1,0,Bouygues,Bouliac
1,0,1,Bouygues,Floirac
1,0,1,Bouygues,Bouliac
1,0,0,Orange,Guillos
1,1,0,Orange,Mont-de-Marsan
0,0,1,Orange,Le Lion-d'Angers
0,1,0,Orange,Le Lion-d'Angers
0,1,1,Free,Lormont
1,0,1,Orange,La Jaille-Yvon
1,1,0,SFR,La Jaille-Yvon
1,0,1,Bouygues,La Jaille-Yvon
0,1,1,Free,La Jaille-Yvon
1,1,0,Orange,Montreuil-sur-Maine
0,1,0,Orange,Lormont
1,1,0,Orange,Château-Gontier-sur-Mayenne
0,1,1,Free,Château-Gontier-sur-Mayenne
1,1,1,Orange,Prin-Deyrançon
1,1,1,SFR,Prin-Deyrançon
1,1,1,Bouygues,Prin-Deyrançon
0,1,0,Orange,Bélis
1,1,0,SFR,Bélis
0,1,0,Free,Bélis
1,1,1,Orange,Fenioux
1,1,0,Orange,Aure sur Mer
0,1,1,Free,Aure sur Mer
1,1,0,Orange,Origne
1,1,0,SFR,Origne
1,1,0,Bouygues,Origne
0,1,0,Free,Origne
1,1,1,Orange,Château-Gontier-sur-Mayenne
1,1,1,SFR,Château-Gontier-sur-Mayenne
1,1,1,Bouygues,Château-Gontier-sur-Mayenne
1,1,0,Orange,La Foręt-sur-Sčvre
1,1,1,Orange,Gan
0,1,0,Orange,Lons
0,1,1,Free,Lons
1,1,0,Orange,Latresne
